dron	rxcui	omop
DRON_00050920	426910	19106074
DRON_00050921	426911	19106075
DRON_00050922	426972	19106076
DRON_00050923	426974	19106077
DRON_00050924	426975	19106078
DRON_00050925	427040	19106079
DRON_00050926	427041	19106080
DRON_00050927	427042	19106081
DRON_00050928	427043	19106082
DRON_00050929	427044	19106083
DRON_00050930	427045	19106084
DRON_00050931	427046	19106085
DRON_00050932	427047	19106086
DRON_00050933	427048	19106087
DRON_00050934	427053	19106088
DRON_00050935	427054	19106089
DRON_00050936	427056	19106090
DRON_00050937	427061	19106091
DRON_00050938	427072	19106092
DRON_00050939	427073	19106093
DRON_00050940	427075	19106094
DRON_00050941	427079	19106096
DRON_00050942	427080	19106097
DRON_00050943	427082	19106098
DRON_00050944	427083	19106099
DRON_00050945	427102	19106101
DRON_00050946	427105	19106102
DRON_00050947	427106	19106103
DRON_00050948	427108	19106104
DRON_00050949	427111	1548802
DRON_00050950	427112	19106105
DRON_00050951	427119	19106106
DRON_00050952	427141	19106107
DRON_00050953	427142	19106108
DRON_00050954	427143	19106109
DRON_00050955	427144	19106110
DRON_00050956	427151	19106111
DRON_00050957	427152	19106112
DRON_00050958	427154	19106113
DRON_00050959	427158	19106114
DRON_00050960	427159	19106115
DRON_00050961	427160	19106116
DRON_00050962	427161	19106117
DRON_00050963	427162	19106118
DRON_00050964	427163	1715319
DRON_00050965	427164	19043269
DRON_00050966	427167	19106119
DRON_00050967	427168	19106120
DRON_00050968	427169	19106121
DRON_00050969	427170	19106122
DRON_00050970	427181	19106123
DRON_00050971	427184	19106124
DRON_00050972	427185	19106125
DRON_00050973	427186	19106126
DRON_00050974	427187	19106127
DRON_00050975	427188	19106128
DRON_00050976	427189	19106129
DRON_00050977	427190	19106130
DRON_00050978	427239	19106132
DRON_00050979	427240	19106133
DRON_00050980	427241	19106134
DRON_00050981	427243	19106135
DRON_00050982	427244	19106136
DRON_00050983	427245	19106137
DRON_00050984	427246	19106138
DRON_00050985	427247	19106139
DRON_00050986	427249	19106140
DRON_00050987	427250	19106141
DRON_00050988	427251	19106142
DRON_00050989	427252	19106143
DRON_00050990	427253	19106144
DRON_00050991	427256	19106145
DRON_00050992	427258	19106146
DRON_00050993	427265	1137228
DRON_00050994	427268	19106147
DRON_00050995	427275	19106149
DRON_00050996	427277	19106150
DRON_00050997	427278	19106151
DRON_00050998	427282	19106152
DRON_00050999	427283	19106153
DRON_00051000	427284	19106154
DRON_00051001	427285	19106155
DRON_00051002	427287	19106156
DRON_00051003	427289	19106157
DRON_00051004	427290	19106158
DRON_00051005	427291	19106159
DRON_00051006	427292	19106160
DRON_00051007	427293	19106161
DRON_00051008	427295	19106163
DRON_00051009	427296	19106164
DRON_00051010	427297	19058732
DRON_00051011	427330	19106165
DRON_00051012	427331	19106166
DRON_00051013	427334	19106167
DRON_00051014	427335	19106168
DRON_00051015	427341	19106169
DRON_00051016	427351	19106170
DRON_00051017	427354	19106171
DRON_00051018	427355	19106172
DRON_00051019	427358	19106173
DRON_00051020	427359	19106174
DRON_00051021	427360	19106175
DRON_00051022	427367	19106176
DRON_00051023	427372	19106177
DRON_00051024	427373	19106178
DRON_00051025	427375	19106179
DRON_00051026	427376	19106180
DRON_00051027	427388	19106181
DRON_00051028	427390	19106182
DRON_00051029	427391	19106183
DRON_00051030	427395	19106184
DRON_00051031	427400	19106185
DRON_00051032	427401	19106186
DRON_00051033	427402	19106187
DRON_00051034	427403	19106188
DRON_00051035	427404	19106189
DRON_00051036	427406	19106190
DRON_00051037	427407	19106191
DRON_00051038	427408	19106192
DRON_00051039	427409	19106193
DRON_00051040	427411	19106194
DRON_00051041	427412	19106195
DRON_00051042	427413	19106196
DRON_00051043	427414	19106197
DRON_00051044	427415	19106198
DRON_00051045	427419	1836995
DRON_00051046	427420	19106199
DRON_00051047	427423	19106200
DRON_00051048	427425	19106201
DRON_00051049	427426	19106202
DRON_00051050	427427	19106203
DRON_00051051	427428	19106204
DRON_00051052	427430	19106206
DRON_00051053	427445	19106207
DRON_00051054	427446	19106208
DRON_00051055	427447	19106209
DRON_00051056	427448	19106210
DRON_00051057	427449	19106211
DRON_00051058	427450	19106212
DRON_00051059	427452	19106213
DRON_00051060	427453	19106214
DRON_00051061	427454	19106215
DRON_00051062	427455	1149228
DRON_00051063	427456	19106216
DRON_00051064	427457	19106217
DRON_00051065	427458	19106218
DRON_00051066	427460	19106219
DRON_00051067	427461	19106220
DRON_00051068	427465	19106221
DRON_00051069	427469	19106222
DRON_00051070	427470	19106223
DRON_00051071	427474	942430
DRON_00051072	427476	19106224
DRON_00051073	427477	19106225
DRON_00051074	427478	19106226
DRON_00051075	427479	1135287
DRON_00051076	427481	19106227
DRON_00051077	427522	19106228
DRON_00051078	427538	19106229
DRON_00051079	427539	19106230
DRON_00051080	427540	19106231
DRON_00051081	427541	19106232
DRON_00051082	427542	19106233
DRON_00051083	427543	19106234
DRON_00051084	427546	1351260
DRON_00051085	427547	1351261
DRON_00051086	427548	19106235
DRON_00051087	427549	19106236
DRON_00051088	427550	19106237
DRON_00051089	427551	19106238
DRON_00051090	427552	19106239
DRON_00051091	427554	19106240
DRON_00051092	427555	19106241
DRON_00051093	427556	19106242
DRON_00051094	427558	19106243
DRON_00051095	427602	19106249
DRON_00051096	427639	19106250
DRON_00051097	427640	19106251
DRON_00051098	427641	19106252
DRON_00051099	427642	19106253
DRON_00051100	427643	19106254
DRON_00051101	427644	19106255
DRON_00051102	427646	19106256
DRON_00051103	427650	19106259
DRON_00051104	427652	19106260
DRON_00051105	427654	19106261
DRON_00051106	427657	19106262
DRON_00051107	427658	19106263
DRON_00051108	427685	19106267
DRON_00051109	427689	1001358
DRON_00051110	427690	19106268
DRON_00051111	427696	1387667
DRON_00051112	427704	19106269
DRON_00051113	427710	19106270
DRON_00051114	427717	19106271
DRON_00051115	427722	19106272
DRON_00051116	427726	19106273
DRON_00051117	427727	19106274
DRON_00051118	427732	19106275
DRON_00051119	427736	19106276
DRON_00051120	427743	19106277
DRON_00051121	427749	993802
DRON_00051122	427750	19106278
DRON_00051123	427754	19106279
DRON_00051124	427758	19106280
DRON_00051125	427787	19106281
DRON_00051126	427788	702773
DRON_00051127	427789	19048014
DRON_00051128	427800	19106282
DRON_00051129	427804	19106283
DRON_00051130	427805	19106284
DRON_00051131	427807	19106285
DRON_00051132	427808	19106286
DRON_00051133	427812	19106288
DRON_00051134	427814	733124
DRON_00051135	427818	19106289
DRON_00051136	427858	19106290
DRON_00051137	427859	19106291
DRON_00051138	427901	19106293
DRON_00051139	427913	1127989
DRON_00051140	427914	1137229
DRON_00051141	427919	19106296
DRON_00051142	427921	19106297
DRON_00051143	427927	19106298
DRON_00051144	427928	19106299
DRON_00051145	427942	19106300
DRON_00051146	427950	19106301
DRON_00051147	427964	19106303
DRON_00051148	427965	19106304
DRON_00051149	427966	19106305
DRON_00051150	427967	19106306
DRON_00051151	428013	19106307
DRON_00051152	428015	19106308
DRON_00051153	428016	19106309
DRON_00051154	428017	19106310
DRON_00051155	428018	19106311
DRON_00051156	428019	19106312
DRON_00051157	428021	19106313
DRON_00051158	428022	19106314
DRON_00051159	428023	19106315
DRON_00051160	428024	19106316
DRON_00051161	428065	19106319
DRON_00051162	428084	19106320
DRON_00051163	428099	19106321
DRON_00051164	428102	19106322
DRON_00051165	428103	19106323
DRON_00051166	428104	19106324
DRON_00051167	428136	19106325
DRON_00051168	428137	19106326
DRON_00051169	428139	19106327
DRON_00051170	428140	19106328
DRON_00051171	428142	19106329
DRON_00051172	428143	19106330
DRON_00051173	428146	19106331
DRON_00051174	428148	19106332
DRON_00051175	428149	19106333
DRON_00051176	428196	19106334
DRON_00051177	428198	19106335
DRON_00051178	428203	19106336
DRON_00051179	428206	19106337
DRON_00051180	428207	19106338
DRON_00051181	428208	19106339
DRON_00051182	428210	19106340
DRON_00051183	428211	19106341
DRON_00051184	428214	19106342
DRON_00051185	428257	19106343
DRON_00051186	428258	19106344
DRON_00051187	428260	19106345
DRON_00051188	428261	19106346
DRON_00051189	428262	19106347
DRON_00051190	428263	19106348
DRON_00051191	428264	19106349
DRON_00051192	428265	19106350
DRON_00051193	428270	19106351
DRON_00051194	428271	19106352
DRON_00051195	428272	19106353
DRON_00051196	428280	19106354
DRON_00051197	428281	19106355
DRON_00051198	428285	19106356
DRON_00051199	428286	19106357
DRON_00051200	428287	19106358
DRON_00051201	428288	19106359
DRON_00051202	428289	19106360
DRON_00051203	428290	19106361
DRON_00051204	428291	19106362
DRON_00051205	428292	19106363
DRON_00051206	428293	19106364
DRON_00051207	428329	19106365
DRON_00051208	428330	19106367
DRON_00051209	428333	19106368
DRON_00051210	428336	19106370
DRON_00051211	428339	19106371
DRON_00051212	428349	19106372
DRON_00051213	428363	19106373
DRON_00051214	428365	19106374
DRON_00051215	428366	19106375
DRON_00051216	428367	19106376
DRON_00051217	428368	19106377
DRON_00051218	428369	19106378
DRON_00051219	428375	19106379
DRON_00051220	428376	19106380
DRON_00051221	428379	19106381
DRON_00051222	428382	19106382
DRON_00051223	428383	19106383
DRON_00051224	428384	19106384
DRON_00051225	428385	19106385
DRON_00051226	428412	19106386
DRON_00051227	428413	19106387
DRON_00051228	428414	19106388
DRON_00051229	428415	19106389
DRON_00051230	428416	19106390
DRON_00051231	428417	19106391
DRON_00051232	428419	19106392
DRON_00051233	428420	19106393
DRON_00051234	428423	19106394
DRON_00051235	428431	19106395
DRON_00051236	428443	19106398
DRON_00051237	428446	19106399
DRON_00051238	428448	19106400
DRON_00051239	428449	19106401
DRON_00051240	428450	19106402
DRON_00051241	428451	19106403
DRON_00051242	428456	19106404
DRON_00051243	428459	19106405
DRON_00051244	428463	19106406
DRON_00051245	428465	19106407
DRON_00051246	428466	19106408
DRON_00051247	428467	19106409
DRON_00051248	428471	19106410
DRON_00051249	428472	19106411
DRON_00051250	428473	1729873
DRON_00051251	428475	19106412
DRON_00051252	428476	19106413
DRON_00051253	428478	19106414
DRON_00051254	428480	19106415
DRON_00051255	428482	19106416
DRON_00051256	428485	19036366
DRON_00051257	428497	19106418
DRON_00051258	428498	1195536
DRON_00051259	428503	19106419
DRON_00051260	428515	19106420
DRON_00051261	428518	19106421
DRON_00051262	428519	19106422
DRON_00051263	428521	19106423
DRON_00051264	428526	19106424
DRON_00051265	428527	19106425
DRON_00051266	428532	19106426
DRON_00051267	428534	19106427
DRON_00051268	428535	19106428
DRON_00051269	428536	19106429
DRON_00051270	428537	903055
DRON_00051271	428539	19106430
DRON_00051272	428540	19106431
DRON_00051273	428541	19106432
DRON_00051274	428542	19106433
DRON_00051275	428543	19106434
DRON_00051276	428544	19106435
DRON_00051277	428545	19106436
DRON_00051278	428549	19106437
DRON_00051279	428550	19106438
DRON_00051280	428551	19106439
DRON_00051281	428552	19106440
DRON_00051282	428553	1387668
DRON_00051283	428560	19106441
DRON_00051284	428561	19106442
DRON_00051285	428562	19106443
DRON_00051286	428570	19106444
DRON_00051287	428571	19106445
DRON_00051288	428572	19106446
DRON_00051289	428592	19106448
DRON_00051290	428595	19106450
DRON_00051291	428596	19012361
DRON_00051292	428597	19106451
DRON_00051293	428598	19106452
DRON_00051294	428599	19106453
DRON_00051295	428601	19106454
DRON_00051296	428602	19106455
DRON_00051297	428603	19106456
DRON_00051298	428604	19106457
DRON_00051299	428605	19106458
DRON_00051300	428606	19106459
DRON_00051301	428607	19106460
DRON_00051302	428608	19106461
DRON_00051303	428611	19106462
DRON_00051304	428612	1195428
DRON_00051305	428614	19106463
DRON_00051306	428617	19106464
DRON_00051307	428618	19106465
DRON_00051308	428620	19106466
DRON_00051309	428621	19106467
DRON_00051310	428623	19106468
DRON_00051311	428624	19106469
DRON_00051312	428625	19106470
DRON_00051313	428626	19106471
DRON_00051314	428627	19106472
DRON_00051315	428631	19106473
DRON_00051316	428632	19106474
DRON_00051317	428633	19106475
DRON_00051318	428634	19106476
DRON_00051319	428635	19106477
DRON_00051320	428636	19106478
DRON_00051321	428666	19106479
DRON_00051322	428672	19106480
DRON_00051323	428673	19106481
DRON_00051324	428674	19106482
DRON_00051325	428675	19106483
DRON_00051326	428678	19106485
DRON_00051327	428680	19106486
DRON_00051328	428681	19106487
DRON_00051329	428682	19106488
DRON_00051330	428683	19081661
DRON_00051331	428684	19106489
DRON_00051332	428685	19106490
DRON_00051333	428688	19106491
DRON_00051334	428689	19106492
DRON_00051335	428690	19106493
DRON_00051336	428691	19106494
DRON_00051337	428692	19106495
DRON_00051338	428693	19106496
DRON_00051339	428694	19106497
DRON_00051340	428699	19106498
DRON_00051341	428700	19106499
DRON_00051342	428701	19106500
DRON_00051343	428702	19106501
DRON_00051344	428703	19106502
DRON_00051345	428705	19106503
DRON_00051346	428706	19106504
DRON_00051347	428707	19106505
DRON_00051348	428722	19106506
DRON_00051349	428726	19106507
DRON_00051350	428739	19106508
DRON_00051351	428740	19106509
DRON_00051352	428746	19106510
DRON_00051353	428747	19106511
DRON_00051354	428748	19106512
DRON_00051355	428751	19106515
DRON_00051356	428757	19106520
DRON_00051357	428758	19020151
DRON_00051358	428759	19106521
DRON_00051359	428760	19106522
DRON_00051360	428762	19106523
DRON_00051361	428765	19106524
DRON_00051362	428766	19106525
DRON_00051363	428768	19106526
DRON_00051364	428769	19106527
DRON_00051365	428770	19106528
DRON_00051366	428772	19106529
DRON_00051367	428777	19106530
DRON_00051368	428781	19106531
DRON_00051369	428789	19106532
DRON_00051370	428805	19106533
DRON_00051371	428808	19106534
DRON_00051372	428809	19106535
DRON_00051373	428810	19106536
DRON_00051374	428811	19106537
DRON_00051375	428812	19106538
DRON_00051376	428813	19106539
DRON_00051377	428815	19106541
DRON_00051378	428825	19106542
DRON_00051379	428826	19106543
DRON_00051380	428835	19106544
DRON_00051381	428843	19106545
DRON_00051382	428844	19106546
DRON_00051383	428860	19106547
DRON_00051384	428861	19106548
DRON_00051385	428862	1194110
DRON_00051386	428863	1127990
DRON_00051387	428868	19106549
DRON_00051388	428869	19106550
DRON_00051389	428870	19106551
DRON_00051390	428872	19106552
DRON_00051391	428873	1395618
DRON_00051392	428875	19106553
DRON_00051393	428895	19106554
DRON_00051394	428898	1395619
DRON_00051395	428899	1395620
DRON_00051396	428913	19106556
DRON_00051397	428914	1127991
DRON_00051398	428915	19106557
DRON_00051399	428916	19106558
DRON_00051400	428917	19106559
DRON_00051401	428921	19106562
DRON_00051402	428923	1105881
DRON_00051403	428925	19106563
DRON_00051404	428930	19106564
DRON_00051405	428967	19106565
DRON_00051406	428968	19106566
DRON_00051407	428969	19106567
DRON_00051408	428970	19106568
DRON_00051409	428971	939768
DRON_00051410	428972	19106569
DRON_00051411	428974	19106570
DRON_00051412	428975	19106571
DRON_00051413	428980	19106572
DRON_00051414	428981	19106573
DRON_00051415	428982	19106574
DRON_00051416	429007	19106575
DRON_00051417	429008	19106576
DRON_00051418	429015	19106577
DRON_00051419	429016	19106578
DRON_00051420	429017	19106579
DRON_00051421	429021	19106580
DRON_00051422	429022	19106581
DRON_00051423	429023	19106582
DRON_00051424	429024	19106583
DRON_00051425	429036	19106584
DRON_00051426	429041	19106585
DRON_00051427	429042	19106586
DRON_00051428	429043	19106587
DRON_00051429	429044	19106588
DRON_00051430	429045	19106589
DRON_00051431	429046	19106590
DRON_00051432	429047	19106591
DRON_00051433	429048	19106592
DRON_00051434	429051	19106593
DRON_00051435	429052	19106594
DRON_00051436	429053	19106595
DRON_00051437	429055	19106596
DRON_00051438	429056	19106597
DRON_00051439	429057	19106598
DRON_00051440	429061	19106599
DRON_00051441	429066	19106600
DRON_00051442	429067	19106601
DRON_00051443	429068	19106602
DRON_00051444	429069	19106603
DRON_00051445	429080	19106604
DRON_00051446	429081	19106605
DRON_00051447	429083	19106606
DRON_00051448	429088	19106607
DRON_00051449	429099	19106608
DRON_00051450	429100	19106609
DRON_00051451	429104	19106611
DRON_00051452	429105	19106612
DRON_00051453	429112	19106613
DRON_00051454	429119	19106614
DRON_00051455	429126	19106615
DRON_00051456	429127	19106616
DRON_00051457	429129	19106617
DRON_00051458	429146	19106618
DRON_00051459	429147	19106619
DRON_00051460	429148	19106620
DRON_00051461	429149	19106621
DRON_00051462	429151	19106622
DRON_00051463	429152	19106623
DRON_00051464	429153	19106624
DRON_00051465	429154	19106625
DRON_00051466	429155	19106626
DRON_00051467	429160	19106627
DRON_00051468	429165	19106628
DRON_00051469	429170	19106629
DRON_00051470	429177	19106631
DRON_00051471	429178	19106632
DRON_00051472	429179	19106633
DRON_00051473	429180	19106634
DRON_00051474	429181	19106635
DRON_00051475	429182	19106636
DRON_00051476	429183	19106637
DRON_00051477	429184	19106638
DRON_00051478	429185	19106639
DRON_00051479	429186	19106640
DRON_00051480	429187	19106641
DRON_00051481	429188	19106642
DRON_00051482	429189	19106643
DRON_00051483	429190	19106644
DRON_00051484	429192	19106645
DRON_00051485	429193	19106646
DRON_00051486	429194	19106647
DRON_00051487	429195	19106648
DRON_00051488	429196	19106649
DRON_00051489	429197	19106650
